SYMBOL_CODE,COMPANY_NAME,SYMBOL_NAME,IndexName,SECTOR_NAME,INDUSTRY,INSTRUMENT
531069,Vijay Solvex Ltd.,VIJSOLX,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531073,Blue diamond Securities & Finance l,BLUEDIA,,-,-,Equity
531075,Nu Tech Organic Chemicals Limited,NUTEORG,,-,-,Equity
531077,NEPC Paper And Board Ltd.,NEPCPAPER,,-,-,Equity
531079,Ravraj Impex Ltd.,RAVRAJI,,-,-,Equity
531080,Shri Krishna Devcon Limited,SHRIKRISH,,Consumer Discretionary,Realty,Equity
531082,Alankit Limited,ALANKIT,,Services,Services,Equity
531083,Nihar Info Global Ltd.,NIHARINF,,Information Technology,Information Technology,Equity
531084,Indo Bonito Multinational Limited,INDOBONIT,,-,-,Equity
531085,Lakhani India Ltd.,LAKHANI,,Consumer Discretionary,Consumer Durables,Equity
531086,Napa Papers ltd.,NAPAPER,,-,-,Equity
531087,Kashyap Fiscal Services ltd.,KASHYAP,,-,-,Equity
531088,Tulip Star Hotels Ltd.,TULIPSTA,,Financial Services,Financial Services,Equity
531089,Swissen Interspace Ltd.,SWISSEN,,-,-,Equity
531091,United Credit ltd.,UNITDCR,,Financial Services,Financial Services,Equity
531093,Optel telecommunications Ltd.,OPTEL,,-,-,Equity
531094,Harbor Network Systems Ltd.,HARBORNE,,-,-,Equity
531095,Prime Metals Ltd.,PRIMETA,,-,-,Equity
531096,Mount Everest Mineral Water Ltd.,MOUNTEVE,,-,-,Equity
531098,Jiwan Flora Ltd.,JIWANFL,,-,-,Equity
531099,Checkpoint Trends Limited,CHECKPOINT,,Healthcare,Healthcare,Equity
531102,Surana Corporation Ltd.,SURANACORP,,-,-,Equity
531103,Liberal Finlease Ltd.,LIBERAL,,-,-,Equity
531105,Scan Organics Ltd.,SCANORG,,Commodities,Chemicals,Equity
531107,Autopal Industries Ltd.,ZAUTPALI,,-,-,Equity
531108,Gujarat Project & Profins Ltd,GJPROFN,,-,-,Equity
531109,Ishan Dyes and Chemicals Limited,ISHANCH,,Commodities,Chemicals,Equity
531110,Reliance Petroleum Ltd.,RLPETRODM,,-,-,Equity
531111,Gothi Plascon (India) Ltd.,GOTHIPL,,Consumer Discretionary,Consumer Durables,Equity
531113,Karnavati Spinners Ltd.,KARSPIN,,-,-,Equity
531114,GDR Media Ltd.,GDRMEDIA,,-,-,Equity
531115,Synergy Cosmetics (Exim) Ltd.,SYNERGY,,-,-,Equity
531116,Khemsons Global Ltd.,KHEMGLB,,-,-,Equity
531118,Pacific Cotspin Ltd.,SILSPL,,-,-,Equity
531119,Ceenik Exports (india) Ltd.,CEENIK,,Consumer Discretionary,Consumer Durables,Equity
531121,Sierra Optima Ltd,SIEOP,,-,-,Equity
531122,Gold Star Straw Products Ltd.,GLDSTRW,,-,-,Equity
531123,Stallion Garments Export Ltd.,STALGAR,,-,-,Equity
531124,Sahas Cements Ltd.,SAHACEM,,-,-,Equity
531125,Bluegold Maritech (international) L,BLUMARI,,-,-,Equity
531126,KATI PATANG LIFESTYLE LIMITED,KATIPATANG,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531127,MENA MANI INDUSTRIES LIMITED,MENAMANI,,Financial Services,Financial Services,Equity
531128,Indusmin Foods Ltd.,INDFO,,-,-,Equity
531129,Inani Marbles & Industries Ltd.,INANI,,Commodities,Construction Materials,Equity
531130,Modi Hoover International Ltd.,MODIHOOV,,Services,Services,Equity
531131,Mascon Global Ltd,MASCONGLO,,-,-,Equity
531132,Containerway International Ltd.,CONTAIN,,-,-,Equity
531133,Asiatic Food (Exports) Ltd.,ASIFE,,-,-,Equity
531134,Le Waterina Resorts & Hotels Limited,LEWATERIN,,-,-,Equity
531135,Pittsburgh Iron and Steels Limited,PITTSIRON,,-,-,Equity
531136,Sparkling (India) Finshares Ltd,SPARKSH,,-,-,Equity
531137,Gemstone Investments Ltd.,GEMSI,,Services,Services,Equity
531138,Coromandel Granite Co. Ltd.,COGRANI,,-,-,Equity
531139,Ranakpurji Exports & Industries Ltd,ZRNKEXPO,,-,-,Equity
531141,Sri Jayalakshmi Spinning Mills ltd.,SRJTC,,-,-,Equity
531142,Chirau Finance Investment and Leasi,CHIRAUF,,-,-,Equity
531143,Esenes Forgings Ltd.,ESENESF,,-,-,Equity
531144,El Forge Ltd.,ELFORGE,,Consumer Discretionary,Automobile and Auto Components,Equity
531146,Medicamen Biotech Ltd.,MEDICAMEQ,,Healthcare,Healthcare,Equity
531148,Enchante Jewellery Ltd.,ENCHANTE,,Consumer Discretionary,Consumer Durables,Equity
531149,Shree Rang Mark Travels Limited,SRANGMARK,,-,-,Equity
531150,Asia Corp Securities Ltd.,ASCORPS,,-,-,Equity
531151,Lympha Laboratories Ltd..,LYMPHALDM,,-,-,Equity
531152,Stiles India Limited,STILESI,,-,-,Equity
531153,Diligent Industries Limited,DILIGENT,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531154,BPL Ltd.,BPLIMTD,,-,-,Equity
531155,Epsom Properties Limited,EPSOMPRO,,Consumer Discretionary,Realty,Equity
531156,Alfavision Overseas (India) Ltd.,ALFAVIO,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531157,Organic Coatings Ltd.,ORGCOAT,,Commodities,Chemicals,Equity
531158,Catvision Limited,CATVISION,,Services,Services,Equity
531159,JMP Castings Ltd.,JMPCAST,,-,-,Equity
531160,Saumya Capital Limited,SAUMYACAP,,Services,Services,Equity
531161,ABM Knowledgeware Ltd.,ABMKNO,,Information Technology,Information Technology,Equity
531163,Kemistar Corporation Limited,KEMISTAR,,Commodities,Chemicals,Equity
531164,Laser Diamonds Ltd.,LADIAMO,,Consumer Discretionary,Consumer Durables,Equity
531165,Kalinga Cement ltd.,KALINGA,,-,-,Equity
531166,MFL Stock Broking Ltd.,MFLSTBR,,-,-,Equity
531167,Orient Information Technology Ltd.,ORIENTINFO,,-,-,Equity
531168,Associated Ceramics Ltd.,ASSOCER,,Commodities,Construction Materials,Equity
531169,SKP Securities Ltd.,SKPSEC,,Financial Services,Financial Services,Equity
531170,Trezer Oil Agro Tech Ltd.,TREZERO,,-,-,Equity
531171,Devika Proteins Ltd.,DEVIKA,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531172,Pranavaditya Spg Mills Ltd.,PRANAVSP,,Consumer Discretionary,Textiles,Equity
531173,Syschem (India) Ltd.,SYSCHEM,,Healthcare,Healthcare,Equity
531174,SRPL Ltd.,SRPLLTD,,-,-,Equity
531175,BLS Infotech Limited,BLSINFOTE,,Information Technology,Information Technology,Equity
531176,Mefcom Capital Markets Ltd.,MEFCOMCAP,,Financial Services,Financial Services,Equity
531178,Hemang Resources Limited,HEMANG,,Services,Services,Equity
531180,Apple Amusement Industries Ltd.,APAMUSE,,-,-,Equity
531181,Alfa Export Technologies (India) Lt,ALFAEXPDM,,-,-,Equity
531183,Mangal Knits Ltd.,MANKNIT,,-,-,Equity
531184,SSK Fiscal Services Ltd.,SSKFISC,,-,-,Equity
531185,Chicago Software Industries Ltd,CHISO,,-,-,Equity
531186,Swet -Chem Antibiotics Ltd.,SWETCHM,,-,-,Equity
531187,Clarity Financial Services Ltd.,CLAFS,,-,-,Equity
531188,Gujarat Bulk Packs ltd,GUJBP,,-,-,Equity
531190,Tavernier Resources Limited,TAVERNIER,,Services,Services,Equity
531191,Filtron Engineers Ltd.,FILTRON,,Services,Services,Equity
531192,Midas Infra Trade Limited,MIDINFRA,,Financial Services,Financial Services,Equity
531193,Rajhans Foods Ltd.,RAJHANS-B,,-,-,Equity
531194,Brahmaputra Infraproject Limited,BRAHMAINF,,-,-,Equity
531195,Vedvyas Cement Ltd.,VEDVYAS,,-,-,Equity
531196,Gagan Polycot India Ltd.,GAGANPO,,Services,Services,Equity
531197,Goodearth Financial Services Ltd.,GOEAFIN,,-,-,Equity
531198,Dhanada Corporatin Limited,DHANADACO,,Consumer Discretionary,Consumer Services,Equity
531199,Glance Finance Ltd.,GLANCE,,Financial Services,Financial Services,Equity
531200,Maplle Infraprojects Ltd.,MAPLLEINF,,Commodities,Chemicals,Equity
531202,Ambe Hotels And Resorts Ltd.,AMBEHOT,,-,-,Equity
531203,TRADEWELL HOLDINGS LIMITED,TRADEWELL,,Services,Services,Equity
531204,Rizvi Exports Ltd.,RIZVIEX,,-,-,Equity
531205,SPRIGHT AGRO LIMITED,SPRIGHT,,Services,Services,Equity
531206,Kwality Credit & Leasing Ltd.,KWALITYCL,,Financial Services,Financial Services,Equity
531207,Raymed Labs. Ltd.,RAYLA,,Healthcare,Healthcare,Equity
531208,Primus Chemicals Ltd.,PRIMUSC,,-,-,Equity
531210,Colinz Laboratories ltd.,COLINZ,,Healthcare,Healthcare,Equity
531211,Wellness Noni Limited,WELLNESS,,Financial Services,Financial Services,Equity
531212,Nalin Lease Finance Ltd.,NLFL,,Financial Services,Financial Services,Equity
531214,Kanohar Electricals Ltd.,KANELEC,,-,-,Equity
531215,RTS Power Corporation Ltd.,RTSPOWR,,Industrials,Capital Goods,Equity
531216,Comfort Intech Ltd,COMFINTE,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531217,Western India Shipyard Ltd.,WESTE,,-,-,Equity
531218,Rishab Financial Services Ltd,RISHABFIN,,-,-,Equity
531219,Shyama Computronics and Services Limited,SHYAMACOMP,,Healthcare,Healthcare,Equity
531220,Hics Cements Ltd.,HICSCEM,,-,-,Equity
531221,Mayur Floorings Ltd.,MAYURFL,,Commodities,Construction Materials,Equity
531222,Vibrant Investment & Properties Ltd,VIBINVEDM,,-,-,Equity
531223,Anjani Synthetics Limited,ANJANI,,Consumer Discretionary,Textiles,Equity
531224,Computech International Ltd.,COMPUTECH,,-,-,Equity
531225,XTGLOBAL INFOTECH LIMITED,XTGLOBAL,,Information Technology,Information Technology,Equity
531226,Doon Valley Rice Ltd.,DOONVAL,,-,-,Equity
531227,Deco-Mica Ltd.,DECOMIC,,Commodities,Chemicals,Equity
531228,Rander Corporation Ltd.,RANDER,,Financial Services,Financial Services,Equity
531229,SBI Magnum Bond Fund 1994,ZSBIMAGB,,-,-,Equity
531231,Siddhi Vinayak Dairy & Food Product,SIDVINF,,-,-,Equity
531232,Jindal Drugs Ltd.,JINDRUG,,-,-,Equity
531233,Rasi Electrodes Ltd.,RASIELEC,,Industrials,Capital Goods,Equity
531234,SCOOBEE DAY GARMENTS (INDIA) LIMITED,SCOOBEEDAY,,Consumer Discretionary,Textiles,Equity
531235,Citiport Financial Services Ltd.,CITIPOR,,Financial Services,Financial Services,Equity
531236,Mewar Polytex Ltd.,MEWARPOL,,-,-,Equity
531237,Dhruva Capital Services Ltd.,DHRUVCA,,Financial Services,Financial Services,Equity
531238,Betalact Laboratories Ltd.,BETALAB,,-,-,Equity
531240,Shamrock Industrial Co. Ltd.,SHAMROIN,,Services,Services,Equity
531241,LINC LIMITED,LINC,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531243,Gummadi Industries ltd.,GUMINDL,,-,-,Equity
531244,Koratla Leasefin India Ltd.,KORATLS,,-,-,Equity
531245,Janzen Castmetals Ltd.,JANZNMT,,-,-,Equity
531246,Prima Industries Ltd.,PRIMAIN,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531247,Alpha Hi-Tech Fuel Ltd.,ALPHA,,Energy,"Oil, Gas & Consumable Fuels",Equity
531248,Asian Electronics Ltd.,ZASELECT,,-,-,Equity
531249,Well Pack Papers & Containers Ltd.,WLPACKP,,-,-,Equity
531250,RNB Industries Limited,RNBIND,,-,-,Equity
531251,Pebble Investment And Finance ltd.,PEBBLEI,,-,-,Equity
531252,ANERI FINCAP LIMITED,ANERI,,Financial Services,Financial Services,Equity
531253,India Gelatine & Chemicals Ltd.,INDGELA,,Commodities,Chemicals,Equity
531254,Optimus Finance Limited,OPTIFIN,,Financial Services,Financial Services,Equity
531255,Paragon Finance Ltd.,PARAGONF,,Financial Services,Financial Services,Equity
531256,Praveen Properties Ltd.,PRAVEEN,,-,-,Equity
531257,Pratiksha Chemicals Ltd.,PRATIKSH,,Commodities,Chemicals,Equity
531258,Kpr Teleproducts Ltd.,KPRTLPR,,-,-,Equity
531259,Esha Media Research Limited,ESHAMEDIA,,Consumer Discretionary,"Media, Entertainment & Publication",Equity
531260,Refex Renewables & Infrastructure Limited,REFEXRENEW,,Industrials,Construction,Equity
531261,Concurrent (India) Infrastructure Limited,CONCURINF,,-,-,Equity
531262,EQUILATERAL ENTERPRISES LIMITED,EQUILATERA,,Industrials,Capital Goods,Equity
531263,Anasuya Spinners Ltd.,ANSUSPNDM,,-,-,Equity
531264,Pioneer Cashew Industries Ltd.,PIOCASH,,-,-,Equity
531265,PROGREX VENTURES LIMITED,PROGREXV,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531267,Indo Vanillon Chemicals Ltd.,INDVANI,,-,-,Equity
531268,B2B Software Technologies Ltd.,B2BSOFT,,Information Technology,Information Technology,Equity
531269,KLG Systel ltd.,KLGSYSTEL,,-,-,Equity
531270,Dazzel Confindive ltd.,DAZZEL,,Industrials,Construction,Equity
531272,Nikki Global Finance Ltd.,NIKKIGL,,Financial Services,Financial Services,Equity
531273,Radhe Developers (India) ltd.,RADHEDE,,Consumer Discretionary,Realty,Equity
531274,Kinetic Trust Ltd.,KINETRU,,Financial Services,Financial Services,Equity
531276,Bombay Swadeshi Store Ltd.,BOMSS,,-,-,Equity
531277,Realtime Finlease ltd.,RETIFNL,,-,-,Equity
531278,Elixir Capital Limited,ELIXIR,,Financial Services,Financial Services,Equity
531279,Trishakti Industries Limited,TRISHAKT,,Financial Services,Financial Services,Equity
531280,Pankaj Polymers Ltd.,PANKAJPO,,Industrials,Capital Goods,Equity
531281,MARBLE CITY INDIA LIMITED,MARBLE,,Commodities,Construction Materials,Equity
531282,Virgo Polymers (India) Ltd.,VIRPOLY,,Industrials,Capital Goods,Equity
531283,Cindrella Financial Services Ltd.,CINDRELL,,Financial Services,Financial Services,Equity
531284,Hitesh Textile Mills ltd.,HITESTX,,-,-,Equity
531285,Asian Lakto Industries Ltd.,ASLAKTO,,-,-,Equity
531286,ADHATA GLOBAL LIMITED,ADHHATA,,Consumer Discretionary,Consumer Durables,Equity
531287,National Plastic Technologies Ltd,NATPLASTI,,Industrials,Capital Goods,Equity
531288,Lead Financial Services  Ltd,LEADFIN,,Financial Services,Financial Services,Equity
531289,National Fittings Limited,NATFIT,,Industrials,Capital Goods,Equity
531290,Shreeji Dyechem Ltd.,SHDYECH,,-,-,Equity
531291,Reacto Papers India ltd.,REACTOP,,-,-,Equity
531292,Nalin Chemicals Ltd.,NALINCH,,-,-,Equity
531293,Pramada Finvest Ltd.,PRAMFIN,,-,-,Equity
531294,VSM Finance & Exports Ltd.,VSMFNEX,,-,-,Equity
531295,Sunlake Resorts and Hotels Ltd.,SUNLAKE,,-,-,Equity
531296,Maxworth Orchards International Ltd,MXORCHADM,,-,-,Equity
531297,Artefact Projects Ltd,ARTEFACT,,Services,Services,Equity
531298,Kinjal Metals Ltd.,KINJAMT,,-,-,Equity
531299,Century Laminating Co. Ltd.,CENLC,,-,-,Equity
531300,Amit International Ltd.,AMITINT,,Consumer Discretionary,Textiles,Equity
531301,High Street Filatex Limited,HIGHSTREE,,Consumer Discretionary,Textiles,Equity
531303,Rich Stones (india) Ltd.,RICHSTODM,,-,-,Equity
531304,Nutech Global Ltd.,NUTECGLOB,,Consumer Discretionary,Textiles,Equity
531305,Global Exhibitions ltd.,GLOBALX,,-,-,Equity
531306,DHP India Ltd.,DHPIND,,Energy,"Oil, Gas & Consumable Fuels",Equity
531307,RRIL LIMITED,RRIL,,Consumer Discretionary,Textiles,Equity
531310,Available Finance Ltd.,AVAILFC,,Financial Services,Financial Services,Equity
531311,Rahil Investment & Finance Ltd.,RAHILIN,,-,-,Equity
531312,Sanraa Media Limited,SANRAA,,-,-,Equity
531313,Sparkle Foods Ltd.,SPARKFD,,-,-,Equity
531314,INTEGRA CAPITAL LIMITED,INTCAPL,,Financial Services,Financial Services,Equity
531315,Ichalkaranji Soya Ltd.,ICHALSO,,-,-,Equity
531316,Sandur Laminates ltd.,SANDURL,,-,-,Equity
531317,German Gardens Ltd.,GERMANGA,,-,-,Equity
531318,Transcon Research And Infotech Ltd.,TRANSCON,,-,-,Equity
531319,Maruti Securities Ltd.,MARUTISE,,Financial Services,Financial Services,Equity
531320,Exotic Coal Limited,EXOTICCOAL,,Energy,"Oil, Gas & Consumable Fuels",Equity
531321,Amex Carbonates & Chemicals Ltd.,AMEXCHE,,-,-,Equity
531322,SRI HAVISHA HOSPITALITY AND INFRASTRUCTURE LIMITED,HAVISHA,,Consumer Discretionary,Consumer Services,Equity
531323,JAYATMA INDUSTRIES LIMITED,JAYIND,,Consumer Discretionary,Textiles,Equity
531324,Roselabs Finance Ltd.,ROSELABS,,Financial Services,Financial Services,Equity
531325,Vini Metaspin Steels Ltd.,VINIMETDM,,-,-,Equity
531326,M.P.Telelinks Ltd.,MPTELE,,-,-,Equity
531327,Charms Industries Ltd,CHARMS,,Financial Services,Financial Services,Equity
531328,KRETTO SYSCON LIMITED,KRETTOSYS,,Consumer Discretionary,Realty,Equity
531329,Cosmos Apparels Ltd.,COSAPAR,,-,-,Equity
531330,Dynamic Microsteppers Ltd.,DYNMICR,,Consumer Discretionary,Consumer Durables,Equity
531331,Time Shipping Ltd.,TIMESHI,,-,-,Equity
531332,Sterlite Industries (India) Ltd,STRLIND,,-,-,Equity
531333,GARWARE TECHNICAL FIBRES LIMITED,GARWALL,,-,-,Equity
531334,Vikalp Securities Ltd.,VIKALPS,,Services,Services,Equity
531336,Auroma Coke ltd.,AUROCOK,,Energy,"Oil, Gas & Consumable Fuels",Equity
531337,WinPro Industries Limited,WINPRO,,Consumer Discretionary,"Media, Entertainment & Publication",Equity
531338,Milestone Global Limited,MILESTONE,,Commodities,Construction Materials,Equity
531339,Jaihind Projects Ltd.,JAIHINDPRO,,-,-,Equity
531340,Bervin Investments And Leasing Ltd.,BERVINL,,Financial Services,Financial Services,Equity
531341,Gujarat Investa Ltd.,GUJINV,,Financial Services,Financial Services,Equity
531342,Orbit Polyester Ltd.,ORBITPL,,-,-,Equity
531343,India Infraspace Ltd,INDINFRA,,Services,Services,Equity
531345,Sunrise Zinc Ltd.,SUNZI,,-,-,Equity
531346,Eastern Treads Ltd.,EASTRED,,Consumer Discretionary,Automobile and Auto Components,Equity
531347,Harshita Ltd.,HARSHIT,,-,-,Equity
531348,Moon Drugs Ltd.,MOONDRUG,,-,-,Equity
531349,Panacea Biotec Ltd.,PANACEABIO,,Healthcare,Healthcare,Equity
531350,Volga Airtechnics Ltd.,VOLGAAIR,,-,-,Equity
531351,Shree Rajasthan Texchem Ltd.,SHRAJTX,,-,-,Equity
531352,Peeti Securities Ltd.,PEETISEC,,Consumer Discretionary,Textiles,Equity
531353,M.K.Securities Ltd.,MKSECUR,,-,-,Equity
531354,PNC Capital Trust Ltd.,PNCCAP,,-,-,Equity
531355,Dhanlaxmi Lease Finance Ltd.,DHANLEA,,-,-,Equity
531356,Cure Spects Lasers Ltd.,CURESPEC,,-,-,Equity
531359,Shriram Asset Management Co.Ltd.,SRAMSET,,Financial Services,Financial Services,Equity
531360,Golechha Global Finance Ltd.,GOLECHA,,Services,Services,Equity
531361,E-Metals India Ltd.,EMETALSI,,-,-,Equity
531362,Indian Seamless Metal Tubes Limited,ISMTL,,-,-,Equity
531363,Karur K.C.P. Packkagings Limited,KARURKCP,,-,-,Equity
531364,Ekansh Concepts Limited,EKANSH,,Services,Services,Equity
531365,Naisargik Agritech (India) Ltd.,NAISARG,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531366,Kohinoor Broadcasting Corporation Ltd.,KOHINOORBRO,,Consumer Discretionary,"Media, Entertainment & Publication",Equity
531367,Dollex Industries Ltd.,DOLLEX,,-,-,Equity
531368,Crystal Cable Industries Ltd.,CRYCABL,,-,-,Equity
531369,Wellwin Industry Ltd.,WELLWININD,,-,-,Equity
531370,SPARC ELECTREX LIMITED,SPAR,,Information Technology,Information Technology,Equity
531371,Rushabh Precision Bearings Ltd.,RUPEBAR,,Industrials,Capital Goods,Equity
531372,Biowin Pharma (India) Ltd.,BIOWIN,,-,-,Equity
531373,The Byke Hospitality    Ltd,BYKE,,Consumer Discretionary,Consumer Services,Equity
531374,SAAG RR Infra Ltd.,SAAGRR,,-,-,Equity
531375,GCCL Infrastructure & Projects Ltd.,GCCLINP,,Services,Services,Equity
531376,Cherry Fashions Ltd.,CHERYFS,,-,-,Equity
531378,Thana Electric Supply Co. Ltd.,THANAEL,,-,-,Equity
531379,Avi Export (India) Ltd,AVIEXPODM,,-,-,Equity
531380,Centenial Surgical Suture Ltd.,CSURGSU,,Healthcare,Healthcare,Equity
531381,Arihant Foundations & Housing Ltd.,ARIHANT,,Consumer Discretionary,Realty,Equity
531382,Jayavant Products Limited,JAVNTPR,,-,-,Equity
531384,North Star Gems (India) Ltd.,NORSTGM,,-,-,Equity
531385,SPML Infra Limited,SUBRP,,-,-,Equity
531386,Fluidclean Industries (India) Ltd,FLCLENT,,-,-,Equity
531387,Hasti Finance Ltd.,HASTIFIN,,Financial Services,Financial Services,Equity
531389,Shree Benzophen Industries Ltd.,SHBENZO,,-,-,Equity
531390,Upsurge Investment And Finance Ltd.,UPSURGE,,Financial Services,Financial Services,Equity
531391,Ratnabali Capital Markets ltd.,RATNABAL,,-,-,Equity
531392,Asian Flora Ltd.,ASFLORA,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531393,Krystal Knitwear Ltd.,KRYKNIT,,-,-,Equity
531394,Marvel Vinyls Ltd,MARVINY,,Commodities,Chemicals,Equity
531395,Padam Cotton Yarns Ltd.,PADAMCO,,Consumer Discretionary,Textiles,Equity
531396,Women Networks Ltd.,WOMENNET,,Information Technology,Information Technology,Equity
531397,Polycon International Ltd.,POLYCON,,Industrials,Capital Goods,Equity
531398,Source Natural Foods & Herbal Suppl Ltd,SOURCENTRL,,Healthcare,Healthcare,Equity
531399,G.G.Automotive Gears Ltd.,GGAUTO,,Consumer Discretionary,Automobile and Auto Components,Equity
531400,Almondz Global Securities Limited,ALMONDZ,,Financial Services,Financial Services,Equity
531401,Khodiyar Industries ltd.,KHODIYAR,,-,-,Equity
531402,LWS Knitwear Ltd,LWSKNIT,,Services,Services,Equity
531403,LWS Knitwear Ltd,LWSNITW,,-,-,Equity
531404,Zicom Electronic Security Systems l,ZICOM,,Industrials,Capital Goods,Equity
531405,Sugam Agro-Tech ltd.,SUGAT,,-,-,Equity
531406,ANS Limited,ANSINDUS,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531407,Hallmark Drugs & Chemicals ltd.,HAMARDG,,-,-,Equity
531408,Parmax Pharma Ltd.,PARMXPH,,-,-,Equity
531409,Alchemist Corporation Ltd,ALCHCORP,,Commodities,Chemicals,Equity
531410,Gujarat Foils Ltd.,GUJFOIL,,Commodities,Metals & Mining,Equity
531411,Tuni Textile Mills Ltd.,TUNITEX,,Consumer Discretionary,Textiles,Equity
531412,Radix Industries (India) Limited,RADIXIND,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
531413,Kiran Print-Pack Ltd.,KIRANPR,,Consumer Discretionary,"Media, Entertainment & Publication",Equity
531414,M.S. Investments ltd.,MSINVES,,-,-,Equity
531415,NRS Textile Mills Ltd.,NRSTEXT,,-,-,Equity
531416,Narendra Properties Ltd.,NARPROP,,Consumer Discretionary,Realty,Equity
531417,Mega Corporation Ltd,MEGACOR,,Financial Services,Financial Services,Equity
531418,Systel Infotech Ltd.,SYSTELIN,,-,-,Equity
